date,Burner,Flow Floor Act,Flow Floor Set,Flow Radiator Act,Flow Radiator Set,Hotwater,Mixer Floor,Mixer Radiator
2016.12.07 21:00:11,29.1,27.4,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:12,28.8,27.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:14,28.6,26.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:15,28.4,26.7,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:16,28.2,26.5,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:17,28.0,26.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:18,27.7,26.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:19,27.5,25.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:20,27.3,25.6,28.4,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:21,29.2,25.6,28.4,0.0,0.0,22.0,6.6,0.0
2016.12.07 21:00:22,31.1,26.0,28.4,0.0,0.0,22.0,13.9,0.0
2016.12.07 21:00:23,32.8,26.7,28.4,0.0,0.0,22.0,21.3,0.0
2016.12.07 21:00:24,34.5,27.6,28.4,0.0,0.0,22.0,28.6,0.0
2016.12.07 21:00:25,36.2,28.6,28.4,0.0,0.0,22.0,29.3,0.0
2016.12.07 21:00:27,37.7,29.8,28.4,0.0,0.0,22.0,29.3,0.0
2016.12.07 21:00:28,39.2,31.0,28.4,0.0,0.0,22.0,29.3,0.0
2016.12.07 21:00:29,40.6,32.1,28.4,0.0,0.0,22.0,29.3,0.0
2016.12.07 21:00:30,42.0,33.3,28.4,0.0,0.0,22.0,29.3,0.0
2016.12.07 21:00:31,41.7,34.4,28.4,0.0,0.0,22.0,29.3,0.0
2016.12.07 21:00:32,41.0,35.2,28.4,0.0,0.0,22.0,29.3,0.0
2016.12.07 21:00:33,40.3,35.7,28.4,0.0,0.0,22.0,29.3,0.0
2016.12.07 21:00:34,39.7,36.0,28.4,0.0,0.0,22.0,29.3,0.0
2016.12.07 21:00:35,39.1,36.1,0.0,0.0,0.0,22.0,28.0,0.0
2016.12.07 21:00:36,38.5,36.0,0.0,0.0,0.0,22.0,21.3,0.0
2016.12.07 21:00:37,37.9,35.8,0.0,0.0,0.0,22.0,14.0,0.0
2016.12.07 21:00:38,37.4,35.5,0.0,0.0,0.0,22.0,7.4,0.0
2016.12.07 21:00:39,36.9,35.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:40,36.4,34.7,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:41,35.9,34.3,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:42,35.4,33.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:43,34.9,33.4,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:44,34.5,33.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:46,34.0,32.6,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:47,33.6,32.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:48,33.2,31.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:49,32.9,31.4,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:50,32.5,31.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:51,32.1,30.6,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:52,31.8,30.3,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:53,31.4,29.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:54,31.1,29.5,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:55,30.8,29.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:56,30.5,28.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:57,30.2,28.6,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:58,29.9,28.3,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:00:59,29.6,28.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:00,29.3,27.7,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:01,29.1,27.4,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:03,28.8,27.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:04,28.6,26.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:05,28.4,26.7,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:06,28.1,26.4,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:07,27.9,26.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:08,27.7,26.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:09,27.5,25.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:10,27.3,25.5,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:11,27.2,25.4,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:12,27.0,25.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:13,26.8,25.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:14,26.7,24.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:15,26.5,24.6,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:16,26.3,24.5,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:17,26.2,24.3,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:18,26.0,24.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:19,25.9,24.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:21,25.8,23.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:22,25.6,23.7,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:23,25.5,23.6,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:24,25.4,23.4,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:25,25.3,23.3,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:26,25.2,23.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:27,25.0,23.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:28,24.9,23.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:29,24.8,22.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:30,24.7,22.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:31,24.6,22.6,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:32,24.6,22.6,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:33,24.5,22.5,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:34,24.4,22.4,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:35,24.3,22.3,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:36,24.2,22.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:37,24.1,22.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:38,24.1,22.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:40,24.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:41,23.9,21.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:42,23.9,21.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:43,23.8,21.7,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:44,23.7,21.7,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:45,23.7,21.6,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:46,23.6,21.5,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:47,23.6,21.5,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:48,23.5,21.4,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:49,23.5,21.4,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:50,23.4,21.3,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:51,23.4,21.3,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:52,23.3,21.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:53,23.3,21.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:54,23.2,21.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:55,23.2,21.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:56,23.1,21.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:57,23.1,21.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:01:58,23.1,20.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:00,23.0,20.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:01,23.0,20.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:02,23.0,20.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:03,22.9,20.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:04,22.9,20.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:05,22.9,20.7,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:06,22.8,20.7,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:07,22.8,20.7,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:08,22.8,20.6,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:09,22.7,20.6,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:10,22.7,20.6,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:11,22.7,20.6,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:12,22.7,20.5,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:13,22.7,20.5,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:14,22.6,20.5,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:15,22.6,20.5,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:17,22.6,20.4,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:18,22.6,20.4,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:19,22.5,20.4,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:20,22.5,20.4,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:21,22.5,20.3,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:22,22.5,20.3,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:23,22.5,20.3,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:24,22.5,20.3,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:25,22.4,20.3,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:26,22.4,20.3,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:27,22.4,20.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:28,22.4,20.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:29,22.4,20.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:30,22.4,20.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:31,22.4,20.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:33,22.3,20.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:34,22.3,20.2,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:35,22.3,20.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:36,22.3,20.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:37,22.3,20.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:38,22.3,20.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:39,22.3,20.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:40,22.3,20.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:41,22.3,20.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:42,22.2,20.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:43,22.2,20.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:44,22.2,20.1,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:45,22.2,20.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:46,22.2,20.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:47,22.2,20.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:49,22.2,20.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:50,22.2,20.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:51,22.2,20.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:52,22.2,20.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:53,22.2,20.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:54,22.2,20.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:55,22.2,20.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:56,22.2,20.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:57,22.2,20.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:58,22.1,20.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:02:59,22.1,20.0,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:00,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:01,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:02,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:04,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:05,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:06,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:07,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:08,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:09,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:10,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:11,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:12,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:13,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:14,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:15,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:16,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:17,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:19,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:20,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:21,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:22,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:23,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:24,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:25,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:26,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:27,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:28,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:29,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:30,22.1,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:31,22.0,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:32,22.0,19.9,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:33,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:34,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:35,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:36,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:37,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:38,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:39,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:41,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:42,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:43,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:44,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:45,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:46,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:47,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:48,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:49,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:50,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:51,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:52,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:53,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:54,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:03:55,22.0,19.8,0.0,0.0,0.0,22.0,0.0,0.0
2016.12.07 21:09:24,22.0,19.0,0.0,0.0,0.0,22.0,0.0,0.0
