DateTimeStamp,actHumidityOutdoor,actTempOutdoor,rainHourly,relativePressure,solarRadiation,uvRadiation,uvRadiationIndex,windDirection,windSpeed
2016.04.06 20:36:29,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:30,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:31,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:32,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:33,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:34,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:35,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:36,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:37,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:38,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:39,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:41,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:42,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:43,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:44,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:45,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:46,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:47,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:48,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:49,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:50,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:51,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:52,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:53,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:54,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:55,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:57,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:58,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:36:59,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:00,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:01,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:02,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:03,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:04,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:05,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:06,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:07,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:08,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:09,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:10,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:11,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:12,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:13,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:15,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:16,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:17,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:18,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:19,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:20,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:21,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:22,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:23,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:24,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:25,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:26,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:27,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:28,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:29,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:30,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:31,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:32,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:34,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:35,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:36,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:37,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:38,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:39,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:40,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:41,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:42,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:43,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:44,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:45,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:46,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:47,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:48,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:49,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:51,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:52,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:53,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:54,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:55,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:56,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:57,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:58,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:37:59,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:00,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:01,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:02,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:03,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:04,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:05,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:06,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:07,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:08,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:09,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:10,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:12,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:13,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:14,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:15,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:16,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:17,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:18,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:19,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:20,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:21,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:22,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:23,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:24,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:25,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:27,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:28,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:29,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:30,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:31,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:32,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:33,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:34,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:35,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:36,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:37,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:38,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:39,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:40,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:41,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:42,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:43,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:44,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:46,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:47,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:48,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:49,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:50,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:51,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:52,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:53,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:54,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:55,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:56,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:57,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:58,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:38:59,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:00,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:01,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:02,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:03,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:04,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:05,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:06,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:07,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:08,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:10,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:11,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:12,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:13,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:14,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.04.06 20:39:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.04.06 20:39:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.04.06 20:39:51,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:52,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:53,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:54,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:55,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:56,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:57,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:58,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:39:59,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:00,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:01,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:02,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:03,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:05,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:06,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:07,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:08,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:09,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:10,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:11,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:12,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:13,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:14,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:15,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:16,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
2016.04.06 20:40:17,97.0,7.4,0.0,1006.6,0.0,2.0,0.0,97.0,0.0
